season,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,statusId
2017,Singapore Grand Prix,perez,force_india,11,12,5,5,10.0,58,+25.359,7428903,52,7,,Finished
2017,Singapore Grand Prix,jolyon_palmer,renault,30,11,6,6,8.0,58,+27.259,7430803,52,5,,Finished
2017,Singapore Grand Prix,vandoorne,mclaren,2,9,7,7,6.0,58,+30.388,7433932,57,6,,Finished
2017,Singapore Grand Prix,stroll,williams,18,18,8,8,4.0,58,+41.696,7445240,55,9,,Finished
2017,Singapore Grand Prix,grosjean,haas,8,15,9,9,2.0,58,+43.282,7446826,54,11,,Finished
2017,Singapore Grand Prix,ocon,force_india,31,14,10,10,1.0,58,+44.795,7448339,52,12,,Finished
2017,Singapore Grand Prix,massa,williams,19,17,11,11,0.0,58,+46.536,7450080,58,8,,Finished
2017,Singapore Grand Prix,wehrlein,sauber,94,19,12,12,0.0,56,,,56,14,,+2 Laps
2017,Singapore Grand Prix,kevin_magnussen,haas,20,16,13,R,0.0,50,,,44,10,,Engine
2017,Singapore Grand Prix,hulkenberg,renault,27,7,14,R,0.0,48,,,37,13,,Engine
2017,Singapore Grand Prix,ericsson,sauber,9,20,15,R,0.0,35,,,35,15,,Accident
2017,Singapore Grand Prix,kvyat,toro_rosso,26,13,16,R,0.0,10,,,10,16,,Accident
2017,Singapore Grand Prix,alonso,mclaren,14,8,17,R,0.0,8,,,6,17,,Collision damage
2017,Singapore Grand Prix,vettel,ferrari,5,1,18,R,0.0,0,,,,,,Accident
2017,Singapore Grand Prix,max_verstappen,red_bull,33,2,19,R,0.0,0,,,,,,Accident
2017,Singapore Grand Prix,raikkonen,ferrari,7,4,20,R,0.0,0,,,,,,Accident
2017,Malaysian Grand Prix,max_verstappen,red_bull,33,3,1,1,25.0,56,1:30:01.290,5401290,50,4,,Finished
2017,Malaysian Grand Prix,hamilton,mercedes,44,1,2,2,18.0,56,+12.770,5414060,48,3,,Finished
2017,Malaysian Grand Prix,ricciardo,red_bull,3,4,3,3,15.0,56,+22.519,5423809,55,5,,Finished
2017,Malaysian Grand Prix,vettel,ferrari,5,20,4,4,12.0,56,+37.362,5438652,41,1,,Finished
2017,Malaysian Grand Prix,bottas,mercedes,77,5,5,5,10.0,56,+56.021,5457311,44,6,,Finished
2017,Malaysian Grand Prix,perez,force_india,11,9,6,6,8.0,56,+1:18.630,5479920,32,7,,Finished
2017,Malaysian Grand Prix,vandoorne,mclaren,2,7,7,7,6.0,55,,,49,9,,+1 Lap
2017,Malaysian Grand Prix,stroll,williams,18,13,8,8,4.0,55,,,46,12,,+1 Lap
2017,Malaysian Grand Prix,massa,williams,19,11,9,9,2.0,55,,,44,14,,+1 Lap
2017,Malaysian Grand Prix,ocon,force_india,31,6,10,10,1.0,55,,,36,15,,+1 Lap
2017,Malaysian Grand Prix,alonso,mclaren,14,10,11,11,0.0,55,,,11,11,,+1 Lap
2017,Malaysian Grand Prix,kevin_magnussen,haas,20,17,12,12,0.0,55,,,46,18,,+1 Lap
2017,Malaysian Grand Prix,grosjean,haas,8,16,13,13,0.0,55,,,49,8,,+1 Lap
2017,Malaysian Grand Prix,gasly,toro_rosso,10,15,14,14,0.0,55,,,45,16,,+1 Lap
2017,Malaysian Grand Prix,jolyon_palmer,renault,30,12,15,15,0.0,55,,,45,17,,+1 Lap
2017,Malaysian Grand Prix,hulkenberg,renault,27,8,16,16,0.0,55,,,52,2,,+1 Lap
2017,Malaysian Grand Prix,wehrlein,sauber,94,18,17,17,0.0,55,,,53,10,,+1 Lap
2017,Malaysian Grand Prix,ericsson,sauber,9,19,18,18,0.0,54,,,54,13,,+2 Laps
2017,Malaysian Grand Prix,sainz,toro_rosso,55,14,19,R,0.0,29,,,27,19,,Engine
2017,Malaysian Grand Prix,raikkonen,ferrari,7,0,20,R,0.0,0,,,,,,Battery
2017,Japanese Grand Prix,hamilton,mercedes,44,1,1,1,25.0,53,1:27:31.194,5251194,43,6,,Finished
2017,Japanese Grand Prix,max_verstappen,red_bull,33,4,2,2,18.0,53,+1.211,5252405,51,5,,Finished
2017,Japanese Grand Prix,ricciardo,red_bull,3,3,3,3,15.0,53,+9.679,5260873,52,3,,Finished
2017,Japanese Grand Prix,bottas,mercedes,77,6,4,4,12.0,53,+10.580,5261774,50,1,,Finished
2017,Japanese Grand Prix,raikkonen,ferrari,7,10,5,5,10.0,53,+32.622,5283816,50,2,,Finished
2017,Japanese Grand Prix,ocon,force_india,31,5,6,6,8.0,53,+1:07.788,5318982,50,11,,Finished
2017,Japanese Grand Prix,perez,force_india,11,7,7,7,6.0,53,+1:11.424,5322618,23,10,,Finished
2017,Japanese Grand Prix,kevin_magnussen,haas,20,12,8,8,4.0,53,+1:28.953,5340147,50,13,,Finished
2017,Japanese Grand Prix,grosjean,haas,8,13,9,9,2.0,53,+1:29.883,5341077,50,14,,Finished
2017,Japanese Grand Prix,massa,williams,19,8,10,10,1.0,52,,,50,16,,+1 Lap
2017,Japanese Grand Prix,alonso,mclaren,14,20,11,11,0.0,52,,,45,12,,+1 Lap
2017,Japanese Grand Prix,jolyon_palmer,renault,30,18,12,12,0.0,52,,,50,7,,+1 Lap
2017,Japanese Grand Prix,gasly,toro_rosso,10,14,13,13,0.0,52,,,45,8,,+1 Lap
2017,Japanese Grand Prix,vandoorne,mclaren,2,9,14,14,0.0,52,,,49,4,,+1 Lap
2017,Japanese Grand Prix,wehrlein,sauber,94,17,15,15,0.0,51,,,27,17,,+2 Laps
2017,Japanese Grand Prix,stroll,williams,18,15,16,R,0.0,45,,,37,9,,Wheel
2017,Japanese Grand Prix,hulkenberg,renault,27,11,17,R,0.0,40,,,28,15,,Front wing
2017,Japanese Grand Prix,ericsson,sauber,9,16,18,R,0.0,7,,,7,18,,Accident
2017,Japanese Grand Prix,vettel,ferrari,5,2,19,R,0.0,4,,,2,19,,Spark plugs
2017,Japanese Grand Prix,sainz,toro_rosso,55,19,20,R,0.0,0,,,,,,Accident
2017,United States Grand Prix,hamilton,mercedes,44,1,1,1,25.0,56,1:33:50.991,5630991,48,5,,Finished
2017,United States Grand Prix,vettel,ferrari,5,2,2,2,18.0,56,+10.143,5641134,51,1,,Finished
2017,United States Grand Prix,raikkonen,ferrari,7,5,3,3,15.0,56,+15.779,5646770,42,6,,Finished
2017,United States Grand Prix,max_verstappen,red_bull,33,16,4,4,12.0,56,+16.768,5647759,39,4,,Finished
2017,United States Grand Prix,bottas,mercedes,77,3,5,5,10.0,56,+34.967,5665958,54,2,,Finished
2017,United States Grand Prix,ocon,force_india,31,6,6,6,8.0,56,+1:30.980,5721971,53,13,,Finished
2017,United States Grand Prix,sainz,renault,55,7,7,7,6.0,56,+1:32.944,5723935,43,12,,Finished
2017,United States Grand Prix,perez,force_india,11,9,8,8,4.0,55,,,14,14,,+1 Lap
2017,United States Grand Prix,massa,williams,19,10,9,9,2.0,55,,,36,10,,+1 Lap
2017,United States Grand Prix,kvyat,toro_rosso,26,11,10,10,1.0,55,,,19,15,,+1 Lap
2017,United States Grand Prix,stroll,williams,18,15,11,11,0.0,55,,,38,7,,+1 Lap
2017,United States Grand Prix,vandoorne,mclaren,2,20,12,12,0.0,55,,,27,11,,+1 Lap
2017,United States Grand Prix,brendon_hartley,toro_rosso,39,19,13,13,0.0,55,,,47,8,,+1 Lap
2017,United States Grand Prix,grosjean,haas,8,12,14,14,0.0,55,,,36,17,,+1 Lap
2017,United States Grand Prix,ericsson,sauber,9,13,15,15,0.0,55,,,42,16,,+1 Lap
2017,United States Grand Prix,kevin_magnussen,haas,20,17,16,16,0.0,55,,,51,3,,+1 Lap
2017,United States Grand Prix,alonso,mclaren,14,8,17,R,0.0,24,,,21,18,,Engine
2017,United States Grand Prix,ricciardo,red_bull,3,4,18,R,0.0,14,,,14,9,,Engine
2017,United States Grand Prix,wehrlein,sauber,94,14,19,R,0.0,5,,,2,20,,Collision
2017,United States Grand Prix,hulkenberg,renault,27,18,20,R,0.0,3,,,2,19,,Engine
2017,Mexican Grand Prix,max_verstappen,red_bull,33,2,1,1,25.0,71,1:36:26.552,5786552,65,2,,Finished
2017,Mexican Grand Prix,bottas,mercedes,77,4,2,2,18.0,71,+19.678,5806230,70,3,,Finished
2017,Mexican Grand Prix,raikkonen,ferrari,7,5,3,3,15.0,71,+54.007,5840559,59,6,,Finished
2017,Mexican Grand Prix,vettel,ferrari,5,1,4,4,12.0,71,+1:10.078,5856630,68,1,,Finished
2017,Mexican Grand Prix,ocon,force_india,31,6,5,5,10.0,70,,,67,9,,+1 Lap
2017,Mexican Grand Prix,stroll,williams,18,11,6,6,8.0,70,,,53,12,,+1 Lap
2017,Mexican Grand Prix,perez,force_india,11,9,7,7,6.0,70,,,54,4,,+1 Lap
2017,Mexican Grand Prix,kevin_magnussen,haas,20,14,8,8,4.0,70,,,68,14,,+1 Lap
2017,Mexican Grand Prix,hamilton,mercedes,44,3,9,9,2.0,70,,,69,5,,+1 Lap
2017,Mexican Grand Prix,alonso,mclaren,14,18,10,10,1.0,70,,,50,11,,+1 Lap
2017,Mexican Grand Prix,massa,williams,19,10,11,11,0.0,70,,,55,13,,+1 Lap
2017,Mexican Grand Prix,vandoorne,mclaren,2,19,12,12,0.0,70,,,66,10,,+1 Lap
2017,Mexican Grand Prix,gasly,toro_rosso,10,20,13,13,0.0,70,,,70,8,,+1 Lap
2017,Mexican Grand Prix,wehrlein,sauber,94,13,14,14,0.0,69,,,56,16,,+2 Laps
2017,Mexican Grand Prix,grosjean,haas,8,15,15,15,0.0,69,,,64,7,,+2 Laps
2017,Mexican Grand Prix,sainz,renault,55,8,16,R,0.0,59,,,34,15,,Engine
2017,Mexican Grand Prix,ericsson,sauber,9,12,17,R,0.0,55,,,54,17,,Engine
2017,Mexican Grand Prix,brendon_hartley,toro_rosso,28,17,18,R,0.0,30,,,28,19,,Engine
2017,Mexican Grand Prix,hulkenberg,renault,27,7,19,R,0.0,24,,,18,18,,Electrical
2017,Mexican Grand Prix,ricciardo,red_bull,3,16,20,R,0.0,5,,,4,20,,Engine
2017,Brazilian Grand Prix,vettel,ferrari,5,2,1,1,25.0,71,1:31:26.262,5486262,63,7,,Finished
2017,Brazilian Grand Prix,bottas,mercedes,77,1,2,2,18.0,71,+2.762,5489024,58,5,,Finished
2017,Brazilian Grand Prix,raikkonen,ferrari,7,3,3,3,15.0,71,+4.600,5490862,61,6,,Finished
2017,Brazilian Grand Prix,hamilton,mercedes,44,20,4,4,12.0,71,+5.468,5491730,63,2,,Finished
2017,Brazilian Grand Prix,max_verstappen,red_bull,33,4,5,5,10.0,71,+32.940,5519202,64,1,,Finished
2017,Brazilian Grand Prix,ricciardo,red_bull,3,14,6,6,8.0,71,+48.691,5534953,71,4,,Finished
2017,Brazilian Grand Prix,massa,williams,19,9,7,7,6.0,71,+1:08.882,5555144,60,11,,Finished
2017,Brazilian Grand Prix,alonso,mclaren,14,6,8,8,4.0,71,+1:09.363,5555625,57,10,,Finished
2017,Brazilian Grand Prix,perez,force_india,11,5,9,9,2.0,71,+1:09.500,5555762,61,8,,Finished
2017,Brazilian Grand Prix,hulkenberg,renault,27,7,10,10,1.0,70,,,57,15,,+1 Lap
2017,Brazilian Grand Prix,sainz,renault,55,8,11,11,0.0,70,,,67,13,,+1 Lap
2017,Brazilian Grand Prix,gasly,toro_rosso,10,19,12,12,0.0,70,,,61,9,,+1 Lap
2017,Brazilian Grand Prix,ericsson,sauber,9,17,13,13,0.0,70,,,70,14,,+1 Lap
2017,Brazilian Grand Prix,wehrlein,sauber,94,15,14,14,0.0,70,,,60,17,,+1 Lap
2017,Brazilian Grand Prix,grosjean,haas,8,11,15,15,0.0,69,,,66,12,,+2 Laps
2017,Brazilian Grand Prix,stroll,williams,18,16,16,16,0.0,69,,,69,3,,+2 Laps
2017,Brazilian Grand Prix,brendon_hartley,toro_rosso,28,18,17,R,0.0,40,,,29,16,,Engine
2017,Brazilian Grand Prix,ocon,force_india,31,10,18,R,0.0,0,,,,,,Accident
2017,Brazilian Grand Prix,vandoorne,mclaren,2,12,19,R,0.0,0,,,,,,Accident
2017,Brazilian Grand Prix,kevin_magnussen,haas,20,13,20,R,0.0,0,,,,,,Accident
2017,Abu Dhabi Grand Prix,bottas,mercedes,77,1,1,1,25.0,55,1:34:14.062,5654062,52,1,,Finished
2017,Abu Dhabi Grand Prix,hamilton,mercedes,44,2,2,2,18.0,55,+3.899,5657961,51,3,,Finished
2017,Abu Dhabi Grand Prix,vettel,ferrari,5,3,3,3,15.0,55,+19.330,5673392,5,2,,Finished
2017,Abu Dhabi Grand Prix,raikkonen,ferrari,7,5,4,4,12.0,55,+45.386,5699448,53,7,,Finished
2017,Abu Dhabi Grand Prix,max_verstappen,red_bull,33,6,5,5,10.0,55,+46.269,5700331,43,5,,Finished
2017,Abu Dhabi Grand Prix,hulkenberg,renault,27,7,6,6,8.0,55,+1:25.713,5739775,53,8,,Finished
2017,Abu Dhabi Grand Prix,perez,force_india,11,8,7,7,6.0,55,+1:32.062,5746124,52,11,,Finished
2017,Abu Dhabi Grand Prix,ocon,force_india,31,9,8,8,4.0,55,+1:38.911,5752973,47,10,,Finished
2017,Abu Dhabi Grand Prix,alonso,mclaren,14,11,9,9,2.0,54,,,26,4,,+1 Lap
2017,Abu Dhabi Grand Prix,massa,williams,19,10,10,10,1.0,54,,,45,13,,+1 Lap
2017,Abu Dhabi Grand Prix,grosjean,haas,8,16,11,11,0.0,54,,,51,9,,+1 Lap
2017,Abu Dhabi Grand Prix,vandoorne,mclaren,2,13,12,12,0.0,54,,,50,20,,+1 Lap
2017,Abu Dhabi Grand Prix,kevin_magnussen,haas,20,14,13,13,0.0,54,,,50,19,,+1 Lap
2017,Abu Dhabi Grand Prix,wehrlein,sauber,94,18,14,14,0.0,54,,,50,17,,+1 Lap
2017,Abu Dhabi Grand Prix,brendon_hartley,toro_rosso,28,20,15,15,0.0,54,,,52,18,,+1 Lap
2017,Abu Dhabi Grand Prix,gasly,toro_rosso,10,17,16,16,0.0,54,,,33,16,,+1 Lap
2017,Abu Dhabi Grand Prix,ericsson,sauber,9,19,17,17,0.0,54,,,36,15,,+1 Lap
2017,Abu Dhabi Grand Prix,stroll,williams,18,15,18,18,0.0,54,,,52,6,,+1 Lap
2017,Abu Dhabi Grand Prix,sainz,renault,55,12,19,R,0.0,31,,,26,14,,Wheel
2017,Abu Dhabi Grand Prix,ricciardo,red_bull,3,4,20,R,0.0,20,,,13,12,,Hydraulics
2018,Australian Grand Prix,vettel,ferrari,5,3,1,1,25.0,58,1:29:33.283,5373283,53,4,,Finished
2018,Australian Grand Prix,hamilton,mercedes,44,1,2,2,18.0,58,+5.036,5378319,50,3,,Finished
2018,Australian Grand Prix,raikkonen,ferrari,7,2,3,3,15.0,58,+6.309,5379592,57,2,,Finished
2018,Australian Grand Prix,ricciardo,red_bull,3,8,4,4,12.0,58,+7.069,5380352,54,1,,Finished
2018,Australian Grand Prix,alonso,mclaren,14,10,5,5,10.0,58,+27.886,5401169,57,7,,Finished
2018,Australian Grand Prix,max_verstappen,red_bull,33,4,6,6,8.0,58,+28.945,5402228,54,5,,Finished
2018,Australian Grand Prix,hulkenberg,renault,27,7,7,7,6.0,58,+32.671,5405954,57,9,,Finished
2018,Australian Grand Prix,bottas,mercedes,77,15,8,8,4.0,58,+34.339,5407622,54,8,,Finished
2018,Australian Grand Prix,vandoorne,mclaren,2,11,9,9,2.0,58,+34.921,5408204,57,6,,Finished
2018,Australian Grand Prix,sainz,renault,55,9,10,10,1.0,58,+45.722,5419005,51,12,,Finished
2018,Australian Grand Prix,perez,force_india,11,12,11,11,0.0,58,+46.817,5420100,51,11,,Finished
2018,Australian Grand Prix,ocon,force_india,31,14,12,12,0.0,58,+1:00.278,5433561,57,10,,Finished
2018,Australian Grand Prix,leclerc,sauber,16,18,13,13,0.0,58,+1:15.759,5449042,56,15,,Finished
2018,Australian Grand Prix,stroll,williams,18,13,14,14,0.0,58,+1:18.288,5451571,55,14,,Finished
2018,Australian Grand Prix,brendon_hartley,toro_rosso,28,16,15,15,0.0,57,,,57,13,,+1 Lap
2018,Australian Grand Prix,grosjean,haas,8,6,16,R,0.0,24,,,23,16,,Wheel
2018,Australian Grand Prix,kevin_magnussen,haas,20,5,17,R,0.0,22,,,21,17,,Wheel
2018,Australian Grand Prix,gasly,toro_rosso,10,20,18,R,0.0,13,,,13,18,,Engine
2018,Australian Grand Prix,ericsson,sauber,9,17,19,R,0.0,5,,,4,19,,Steering
2018,Australian Grand Prix,sirotkin,williams,35,19,20,R,0.0,4,,,3,20,,Brakes
2018,Bahrain Grand Prix,vettel,ferrari,5,1,1,1,25.0,57,1:32:01.940,5521940,21,7,,Finished
2018,Bahrain Grand Prix,bottas,mercedes,77,3,2,2,18.0,57,+0.699,5522639,22,1,,Finished
2018,Bahrain Grand Prix,hamilton,mercedes,44,9,3,3,15.0,57,+6.512,5528452,51,2,,Finished
2018,Bahrain Grand Prix,gasly,toro_rosso,10,5,4,4,12.0,57,+1:02.234,5584174,46,11,,Finished
2018,Bahrain Grand Prix,kevin_magnussen,haas,20,6,5,5,10.0,57,+1:15.046,5596986,29,5,,Finished
2018,Bahrain Grand Prix,hulkenberg,renault,27,7,6,6,8.0,57,+1:39.024,5620964,50,9,,Finished
2018,Bahrain Grand Prix,alonso,mclaren,14,13,7,7,6.0,56,,,47,4,,+1 Lap
2018,Bahrain Grand Prix,vandoorne,mclaren,2,14,8,8,4.0,56,,,30,16,,+1 Lap
2018,Bahrain Grand Prix,ericsson,sauber,9,17,9,9,2.0,56,,,26,15,,+1 Lap
2018,Bahrain Grand Prix,ocon,force_india,31,8,10,10,1.0,56,,,38,12,,+1 Lap
2018,Bahrain Grand Prix,sainz,renault,55,10,11,11,0.0,56,,,35,18,,+1 Lap
2018,Bahrain Grand Prix,leclerc,sauber,16,19,12,12,0.0,56,,,35,14,,+1 Lap
2018,Bahrain Grand Prix,grosjean,haas,8,16,13,13,0.0,56,,,44,10,,+1 Lap
2018,Bahrain Grand Prix,stroll,williams,18,20,14,14,0.0,56,,,40,13,,+1 Lap
2018,Bahrain Grand Prix,sirotkin,williams,35,18,15,15,0.0,56,,,47,3,,+1 Lap
2018,Bahrain Grand Prix,perez,force_india,11,12,16,16,0.0,56,,,32,17,,+1 Lap
2018,Bahrain Grand Prix,brendon_hartley,toro_rosso,28,11,17,17,0.0,56,,,42,8,,+1 Lap
2018,Bahrain Grand Prix,raikkonen,ferrari,7,2,18,R,0.0,35,,,22,6,,Wheel
2018,Bahrain Grand Prix,max_verstappen,red_bull,33,15,19,R,0.0,3,,,,,,Puncture
2018,Bahrain Grand Prix,ricciardo,red_bull,3,4,20,R,0.0,1,,,,,,Electrical
2018,Chinese Grand Prix,ricciardo,red_bull,3,6,1,1,25.0,56,1:35:36.380,5736380,55,1,,Finished
2018,Chinese Grand Prix,bottas,mercedes,77,3,2,2,18.0,56,+8.894,5745274,50,6,,Finished
2018,Chinese Grand Prix,raikkonen,ferrari,7,2,3,3,15.0,56,+9.637,5746017,48,3,,Finished
2018,Chinese Grand Prix,hamilton,mercedes,44,4,4,4,12.0,56,+16.985,5753365,20,4,,Finished
2018,Chinese Grand Prix,max_verstappen,red_bull,33,5,5,5,10.0,56,+20.436,5756816,50,2,,Finished
2018,Chinese Grand Prix,hulkenberg,renault,27,7,6,6,8.0,56,+21.052,5757432,56,5,,Finished
2018,Chinese Grand Prix,alonso,mclaren,14,13,7,7,6.0,56,+30.639,5767019,56,7,,Finished
2018,Chinese Grand Prix,vettel,ferrari,5,1,8,8,4.0,56,+35.286,5771666,24,9,,Finished
2018,Chinese Grand Prix,sainz,renault,55,9,9,9,2.0,56,+35.763,5772143,54,11,,Finished
2018,Chinese Grand Prix,kevin_magnussen,haas,20,11,10,10,1.0,56,+39.594,5775974,54,14,,Finished
2018,Chinese Grand Prix,ocon,force_india,31,12,11,11,0.0,56,+44.050,5780430,47,12,,Finished
2018,Chinese Grand Prix,perez,force_india,11,8,12,12,0.0,56,+44.725,5781105,54,10,,Finished
2018,Chinese Grand Prix,vandoorne,mclaren,2,14,13,13,0.0,56,+49.373,5785753,54,13,,Finished
2018,Chinese Grand Prix,stroll,williams,18,18,14,14,0.0,56,+55.490,5791870,54,17,,Finished
2018,Chinese Grand Prix,sirotkin,williams,35,16,15,15,0.0,56,+58.241,5794621,47,18,,Finished
2018,Chinese Grand Prix,ericsson,sauber,9,20,16,16,0.0,56,+1:02.604,5798984,52,16,,Finished
2018,Chinese Grand Prix,grosjean,haas,8,10,17,17,0.0,56,+1:05.296,5801676,51,8,,Finished
2018,Chinese Grand Prix,gasly,toro_rosso,10,17,18,18,0.0,56,+1:06.330,5802710,54,15,,Finished
2018,Chinese Grand Prix,leclerc,sauber,16,19,19,19,0.0,56,+1:22.575,5818955,23,19,,Finished
2018,Chinese Grand Prix,brendon_hartley,toro_rosso,28,15,20,20,0.0,51,,,50,20,,Collision damage
2018,Azerbaijan Grand Prix,hamilton,mercedes,44,2,1,1,25.0,51,1:43:44.291,6224291,35,2,,Finished
2018,Azerbaijan Grand Prix,raikkonen,ferrari,7,6,2,2,18.0,51,+2.460,6226751,50,7,,Finished
2018,Azerbaijan Grand Prix,perez,force_india,11,8,3,3,15.0,51,+4.024,6228315,51,6,,Finished
2018,Azerbaijan Grand Prix,vettel,ferrari,5,1,4,4,12.0,51,+5.329,6229620,38,4,,Finished
2018,Azerbaijan Grand Prix,sainz,renault,55,9,5,5,10.0,51,+7.515,6231806,50,9,,Finished
2018,Azerbaijan Grand Prix,leclerc,sauber,16,13,6,6,8.0,51,+9.158,6233449,31,11,,Finished
2018,Azerbaijan Grand Prix,alonso,mclaren,14,12,7,7,6.0,51,+10.931,6235222,32,12,,Finished
2018,Azerbaijan Grand Prix,stroll,williams,18,10,8,8,4.0,51,+12.546,6236837,50,8,,Finished
2018,Azerbaijan Grand Prix,vandoorne,mclaren,2,16,9,9,2.0,51,+14.152,6238443,50,13,,Finished
2018,Azerbaijan Grand Prix,brendon_hartley,toro_rosso,28,19,10,10,1.0,51,+18.030,6242321,51,17,,Finished
2018,Azerbaijan Grand Prix,ericsson,sauber,9,18,11,11,0.0,51,+18.512,6242803,51,14,,Finished
2018,Azerbaijan Grand Prix,gasly,toro_rosso,10,17,12,12,0.0,51,+24.720,6249011,38,15,,Finished
2018,Azerbaijan Grand Prix,kevin_magnussen,haas,20,15,13,13,0.0,51,+40.663,6264954,35,16,,Finished
2018,Azerbaijan Grand Prix,bottas,mercedes,77,3,14,R,0.0,48,,,37,1,,Puncture
2018,Azerbaijan Grand Prix,grosjean,haas,8,20,15,R,0.0,42,,,34,10,,Accident
2018,Azerbaijan Grand Prix,max_verstappen,red_bull,33,5,16,R,0.0,39,,,31,5,,Collision
2018,Azerbaijan Grand Prix,ricciardo,red_bull,3,4,17,R,0.0,39,,,34,3,,Collision
2018,Azerbaijan Grand Prix,hulkenberg,renault,27,14,18,R,0.0,10,,,10,18,,Accident
2018,Azerbaijan Grand Prix,ocon,force_india,31,7,19,R,0.0,0,,,,,,Collision
2018,Azerbaijan Grand Prix,sirotkin,williams,35,11,20,R,0.0,0,,,,,,Collision
2018,Spanish Grand Prix,hamilton,mercedes,44,1,1,1,25.0,66,1:35:29.972,5729972,64,3,,Finished
2018,Spanish Grand Prix,bottas,mercedes,77,2,2,2,18.0,66,+20.593,5750565,56,5,,Finished
2018,Spanish Grand Prix,max_verstappen,red_bull,33,5,3,3,15.0,66,+26.873,5756845,62,4,,Finished
2018,Spanish Grand Prix,vettel,ferrari,5,3,4,4,12.0,66,+27.584,5757556,61,2,,Finished
2018,Spanish Grand Prix,ricciardo,red_bull,3,6,5,5,10.0,66,+50.058,5780030,61,1,,Finished
2018,Spanish Grand Prix,kevin_magnussen,haas,20,7,6,6,8.0,65,,,64,6,,+1 Lap
2018,Spanish Grand Prix,sainz,renault,55,9,7,7,6.0,65,,,61,9,,+1 Lap
2018,Spanish Grand Prix,alonso,mclaren,14,8,8,8,4.0,65,,,64,7,,+1 Lap
2018,Spanish Grand Prix,perez,force_india,11,15,9,9,2.0,64,,,43,8,,+2 Laps
2018,Spanish Grand Prix,leclerc,sauber,16,14,10,10,1.0,64,,,51,14,,+2 Laps
2018,Spanish Grand Prix,stroll,williams,18,18,11,11,0.0,64,,,60,12,,+2 Laps
2018,Spanish Grand Prix,brendon_hartley,toro_rosso,28,20,12,12,0.0,64,,,63,10,,+2 Laps
2018,Spanish Grand Prix,ericsson,sauber,9,17,13,13,0.0,64,,,50,15,,+2 Laps
2018,Spanish Grand Prix,sirotkin,williams,35,19,14,14,0.0,63,,,57,17,,+3 Laps
2018,Spanish Grand Prix,vandoorne,mclaren,2,11,15,R,0.0,45,,,38,16,,Gearbox
2018,Spanish Grand Prix,ocon,force_india,31,13,16,R,0.0,38,,,36,13,,Oil leak
2018,Spanish Grand Prix,raikkonen,ferrari,7,4,17,R,0.0,25,,,23,11,,Turbo
2018,Spanish Grand Prix,grosjean,haas,8,10,18,R,0.0,0,,,,,,Collision
2018,Spanish Grand Prix,gasly,toro_rosso,10,12,19,R,0.0,0,,,,,,Collision
2018,Spanish Grand Prix,hulkenberg,renault,27,16,20,R,0.0,0,,,,,,Collision
2018,Monaco Grand Prix,ricciardo,red_bull,3,1,1,1,25.0,78,1:42:54.807,6174807,13,5,,Finished
2018,Monaco Grand Prix,vettel,ferrari,5,2,2,2,18.0,78,+7.336,6182143,14,7,,Finished
2018,Monaco Grand Prix,hamilton,mercedes,44,3,3,3,15.0,78,+17.013,6191820,15,8,,Finished
2018,Monaco Grand Prix,raikkonen,ferrari,7,4,4,4,12.0,78,+18.127,6192934,13,10,,Finished
2018,Monaco Grand Prix,bottas,mercedes,77,5,5,5,10.0,78,+18.822,6193629,21,9,,Finished
2018,Monaco Grand Prix,ocon,force_india,31,6,6,6,8.0,78,+23.667,6198474,63,14,,Finished
2018,Monaco Grand Prix,gasly,toro_rosso,10,10,7,7,6.0,78,+24.331,6199138,68,15,,Finished
2018,Monaco Grand Prix,hulkenberg,renault,27,11,8,8,4.0,78,+24.839,6199646,57,6,,Finished
2018,Monaco Grand Prix,max_verstappen,red_bull,33,20,9,9,2.0,78,+25.317,6200124,60,1,,Finished
2018,Monaco Grand Prix,sainz,renault,55,8,10,10,1.0,78,+1:09.013,6243820,19,18,,Finished
2018,Monaco Grand Prix,ericsson,sauber,9,16,11,11,0.0,78,+1:09.864,6244671,19,12,,Finished
2018,Monaco Grand Prix,perez,force_india,11,9,12,12,0.0,78,+1:10.461,6245268,24,19,,Finished
2018,Monaco Grand Prix,kevin_magnussen,haas,20,19,13,13,0.0,78,+1:14.823,6249630,20,17,,Finished
2018,Monaco Grand Prix,vandoorne,mclaren,2,12,14,14,0.0,77,,,76,11,,+1 Lap
2018,Monaco Grand Prix,grosjean,haas,8,18,15,15,0.0,77,,,74,2,,+1 Lap
2018,Monaco Grand Prix,sirotkin,williams,35,13,16,16,0.0,77,,,75,4,,+1 Lap
2018,Monaco Grand Prix,stroll,williams,18,17,17,17,0.0,76,,,61,3,,+2 Laps
2018,Monaco Grand Prix,leclerc,sauber,16,14,18,R,0.0,70,,,17,20,,Collision
2018,Monaco Grand Prix,brendon_hartley,toro_rosso,28,15,19,R,0.0,70,,,15,16,,Collision
2018,Monaco Grand Prix,alonso,mclaren,14,7,20,R,0.0,52,,,23,13,,Gearbox
2018,Canadian Grand Prix,vettel,ferrari,5,1,1,1,25.0,68,1:28:31.377,5311377,57,2,,Finished
2018,Canadian Grand Prix,bottas,mercedes,77,2,2,2,18.0,68,+7.376,5318753,51,3,,Finished
2018,Canadian Grand Prix,max_verstappen,red_bull,33,3,3,3,15.0,68,+8.360,5319737,65,1,,Finished
